"id","wwmeasureid","submited_datetime","analysisdate","reportdate","fractionAnalyzed","value","notes","covtype_id","sampleid_id"
2352,PAR_14072022_covE_gc/L,2022-08-22 15:31:22,2022-07-18,2022-07-18,liquid,10310.0,"",2,650
2353,PAR_14072022_covE_PE-COD,2022-08-22 15:31:22,2022-07-18,2022-07-18,liquid,3268299712,"",3,650
2354,PAR_14072022_covN2_PE-COD,2022-08-22 15:31:22,2022-07-18,2022-07-18,liquid,3245634006,"",9,650
2355,PAR_18072022_covN2_gc/L,2022-08-22 15:31:46,2022-07-18,2022-07-18,liquid,34770.0,"",1,651
2356,PAR_18072022_covE_gc/L,2022-08-22 15:31:46,2022-07-18,2022-07-18,liquid,7942.5,"",2,651
2357,PAR_18072022_covE_PE-COD,2022-08-22 15:31:46,2022-07-18,2022-07-18,liquid,1924394273,"",3,651
2358,PAR_18072022_covN2_PE-COD,2022-08-22 15:31:46,2022-07-18,2022-07-18,liquid,8424449339,"",9,651
2359,PAR_21072022_covN2_gc/L,2022-08-22 15:32:32,2022-07-25,2022-07-25,liquid,8168.0,"",1,664
2360,PAR_21072022_covE_gc/L,2022-08-22 15:32:32,2022-07-25,2022-07-25,liquid,7523.0,"",2,664
2361,PAR_21072022_covE_PE-COD,2022-08-22 15:32:32,2022-07-25,2022-07-25,liquid,1175468750,"",3,664
2362,PAR_21072022_covN2_PE-COD,2022-08-22 15:32:32,2022-07-25,2022-07-25,liquid,1276250000,"",9,664
2363,PAR_25072022_covN2_gc/L,2022-08-22 15:33:10,2022-07-25,2022-07-25,liquid,18180.0,"",1,665
2364,PAR_25072022_covE_gc/L,2022-08-22 15:33:10,2022-07-25,2022-07-25,liquid,8322.0,"",2,665
2365,PAR_25072022_covE_PE-COD,2022-08-22 15:33:10,2022-07-25,2022-07-25,liquid,1404018405,"",3,665
2366,PAR_25072022_covN2_PE-COD,2022-08-22 15:33:10,2022-07-25,2022-07-25,liquid,3067177914,"",9,665
2367,AYI_02052022_covN2_gc/L,2022-08-23 11:03:35,2022-05-02,2022-05-02,liquid,22150.0,"",1,430
2368,AYI_02052022_covE_gc/L,2022-08-23 11:03:35,2022-05-02,2022-05-02,liquid,38590.0,"",2,430
2369,AYI_02052022_covE_PE-COD,2022-08-23 11:03:35,2022-05-02,2022-05-02,liquid,8575555556,"",3,430
2370,AYI_02052022_covN2_PE-COD,2022-08-23 11:03:35,2022-05-02,2022-05-02,liquid,4922222222,"",9,430
2371,AYI_05052022_covN2_gc/L,2022-08-23 11:03:54,2022-05-09,2022-05-09,liquid,10416.0,"",1,476
2372,AYI_05052022_covE_gc/L,2022-08-23 11:03:54,2022-05-09,2022-05-09,liquid,11888.0,"",2,476
2373,AYI_05052022_covE_PE-COD,2022-08-23 11:03:54,2022-05-09,2022-05-09,liquid,1545721040,"",3,476
2374,AYI_05052022_covN2_PE-COD,2022-08-23 11:03:54,2022-05-09,2022-05-09,liquid,1354326241,"",9,476
2375,AYI_09052022_covN2_gc/L,2022-08-23 11:12:48,2022-05-09,2022-05-09,liquid,11540.0,"",1,477
2376,AYI_09052022_covE_gc/L,2022-08-23 11:12:48,2022-05-09,2022-05-09,liquid,12555.5,"",2,477
2377,AYI_09052022_covE_PE-COD,2022-08-23 11:12:48,2022-05-09,2022-05-09,liquid,2025080645,"",3,477
2378,AYI_09052022_covN2_PE-COD,2022-08-23 11:12:48,2022-05-09,2022-05-09,liquid,1861290323,"",9,477
2379,AYI_12052022_covE_gc/L,2022-08-23 11:13:05,2022-05-16,2022-05-16,liquid,20095.0,"",2,520
2380,AYI_12052022_covE_PE-COD,2022-08-23 11:13:05,2022-05-16,2022-05-16,liquid,4465555556,"",3,520
2381,AYI_16052022_covN2_gc/L,2022-08-23 11:13:23,2022-05-16,2022-05-16,liquid,4959.0,"",1,521
2382,AYI_16052022_covE_gc/L,2022-08-23 11:13:23,2022-05-16,2022-05-16,liquid,21035.0,"",2,521
2383,AYI_16052022_covE_PE-COD,2022-08-23 11:13:23,2022-05-16,2022-05-16,liquid,2849568966,"",3,521
2384,AYI_16052022_covN2_PE-COD,2022-08-23 11:13:23,2022-05-16,2022-05-16,liquid,671785714,"",9,521
2385,AYI_19052022_covN2_gc/L,2022-08-23 11:13:52,2022-05-23,2022-05-23,liquid,2069.0,"",1,537
2386,AYI_19052022_covE_gc/L,2022-08-23 11:13:52,2022-05-23,2022-05-23,liquid,2318.0,"",2,537
2387,AYI_19052022_covE_PE-COD,2022-08-23 11:13:52,2022-05-23,2022-05-23,liquid,284575893,"",3,537
2388,AYI_19052022_covN2_PE-COD,2022-08-23 11:13:52,2022-05-23,2022-05-23,liquid,254006696,"",9,537
2389,AYI_23052022_covN2_gc/L,2022-08-23 11:14:12,2022-05-23,2022-05-23,liquid,5118.0,"",1,538
2390,AYI_23052022_covE_gc/L,2022-08-23 11:14:12,2022-05-23,2022-05-23,liquid,4552.5,"",2,538
2391,AYI_23052022_covE_PE-COD,2022-08-23 11:14:12,2022-05-23,2022-05-23,liquid,468451824,"",3,538
2392,AYI_23052022_covN2_PE-COD,2022-08-23 11:14:12,2022-05-23,2022-05-23,liquid,526641721,"",9,538
2393,AYI_26052022_covN2_gc/L,2022-08-23 11:14:30,2022-05-30,2022-05-30,liquid,2069.0,"",1,552
2394,AYI_26052022_covE_gc/L,2022-08-23 11:14:30,2022-05-30,2022-05-30,liquid,7316.0,"",2,552
2395,AYI_26052022_covE_PE-COD,2022-08-23 11:14:30,2022-05-30,2022-05-30,liquid,1772599119,"",3,552
2396,AYI_26052022_covN2_PE-COD,2022-08-23 11:14:30,2022-05-30,2022-05-30,liquid,501299559,"",9,552
2397,AYI_30052022_covN2_gc/L,2022-08-23 11:14:59,2022-05-30,2022-05-30,liquid,5118.0,"",1,553
2398,AYI_30052022_covE_gc/L,2022-08-23 11:14:59,2022-05-30,2022-05-30,liquid,8255.0,"",2,553
2399,AYI_30052022_covE_PE-COD,2022-08-23 11:14:59,2022-05-30,2022-05-30,liquid,1834444444,"",3,553
2400,AYI_30052022_covN2_PE-COD,2022-08-23 11:14:59,2022-05-30,2022-05-30,liquid,1137333333,"",9,553
2401,AYI_02062022_covN2_gc/L,2022-08-23 11:15:20,2022-06-06,2022-06-06,liquid,46870.0,"",1,565
2402,AYI_02062022_covE_gc/L,2022-08-23 11:15:20,2022-06-06,2022-06-06,liquid,13090.0,"",2,565
2403,AYI_02062022_covE_PE-COD,2022-08-23 11:15:20,2022-06-06,2022-06-06,liquid,1940566038,"",3,565
2404,AYI_02062022_covN2_PE-COD,2022-08-23 11:15:20,2022-06-06,2022-06-06,liquid,6948382749,"",9,565
2405,AYI_06062022_covN2_gc/L,2022-08-23 11:15:50,2022-06-06,2022-06-06,liquid,29685.0,"",1,566
2406,AYI_06062022_covE_gc/L,2022-08-23 11:15:50,2022-06-06,2022-06-06,liquid,9312.0,"",2,566
2407,AYI_06062022_covE_PE-COD,2022-08-23 11:15:50,2022-06-06,2022-06-06,liquid,1349565217,"",3,566
2408,AYI_06062022_covN2_PE-COD,2022-08-23 11:15:50,2022-06-06,2022-06-06,liquid,4302173913,"",9,566
2409,AYI_09062022_covN2_gc/L,2022-08-23 11:16:13,2022-06-14,2022-06-14,liquid,2405.5,"",1,581
2410,AYI_09062022_covE_gc/L,2022-08-23 11:16:13,2022-06-14,2022-06-14,liquid,4477.0,"",2,581
2411,AYI_09062022_covE_PE-COD,2022-08-23 11:16:13,2022-06-14,2022-06-14,liquid,1007096115,"",3,581
2412,AYI_09062022_covN2_PE-COD,2022-08-23 11:16:13,2022-06-14,2022-06-14,liquid,541114519,"",9,581
2413,AYI_13062022_covN2_gc/L,2022-08-23 11:16:47,2022-06-14,2022-06-14,liquid,17355.0,"",1,582
2414,AYI_13062022_covE_gc/L,2022-08-23 11:16:47,2022-06-14,2022-06-14,liquid,9693.5,"",2,582
2415,AYI_13062022_covE_PE-COD,2022-08-23 11:16:47,2022-06-14,2022-06-14,liquid,1386586476,"",3,582
2416,AYI_13062022_covN2_PE-COD,2022-08-23 11:16:47,2022-06-14,2022-06-14,liquid,2482509753,"",9,582
2417,AYI_16062022_covN2_gc/L,2022-08-23 11:17:10,2022-06-20,2022-06-20,liquid,49695.0,"",1,595
2418,AYI_16062022_covE_gc/L,2022-08-23 11:17:10,2022-06-20,2022-06-20,liquid,14611.5,"",2,595
2419,AYI_16062022_covE_PE-COD,2022-08-23 11:17:10,2022-06-20,2022-06-20,liquid,2438945372,"",3,595
2420,AYI_16062022_covN2_PE-COD,2022-08-23 11:17:10,2022-06-20,2022-06-20,liquid,8295068285,"",9,595
2421,AYI_20062022_covN2_gc/L,2022-08-23 11:17:30,2022-06-20,2022-06-20,liquid,54355.0,"",1,596
2422,AYI_20062022_covE_gc/L,2022-08-23 11:17:30,2022-06-20,2022-06-20,liquid,16880.0,"",2,596
2423,AYI_20062022_covE_PE-COD,2022-08-23 11:17:30,2022-06-20,2022-06-20,liquid,2210476190,"",3,596
2424,AYI_20062022_covN2_PE-COD,2022-08-23 11:17:30,2022-06-20,2022-06-20,liquid,7117916667,"",9,596
2425,AYI_23062022_covN2_gc/L,2022-08-23 11:17:55,2022-06-27,2022-06-27,liquid,47605.0,"",1,609
2426,AYI_23062022_covE_gc/L,2022-08-23 11:17:55,2022-06-27,2022-06-27,liquid,35275.0,"",2,609
2427,AYI_23062022_covE_PE-COD,2022-08-23 11:17:55,2022-06-27,2022-06-27,liquid,8291132479,"",3,609
2428,AYI_23062022_covN2_PE-COD,2022-08-23 11:17:55,2022-06-27,2022-06-27,liquid,11189209402,"",9,609
2429,AYI_27062022_covN2_gc/L,2022-08-23 11:18:18,2022-06-27,2022-06-27,liquid,30375.0,"",1,610
2430,AYI_27062022_covE_gc/L,2022-08-23 11:18:18,2022-06-27,2022-06-27,liquid,27145.0,"",2,610
2431,AYI_27062022_covE_PE-COD,2022-08-23 11:18:18,2022-06-27,2022-06-27,liquid,4187868163,"",3,610
2432,AYI_27062022_covN2_PE-COD,2022-08-23 11:18:18,2022-06-27,2022-06-27,liquid,4686185133,"",9,610
2433,AYI_30062022_covN2_gc/L,2022-08-23 11:18:37,2022-07-04,2022-07-04,liquid,38310.0,"",1,624
2434,AYI_30062022_covE_gc/L,2022-08-23 11:18:37,2022-07-04,2022-07-04,liquid,23140.0,"",2,624
2435,AYI_30062022_covE_PE-COD,2022-08-23 11:18:37,2022-07-04,2022-07-04,liquid,2670933893,"",3,624
2436,AYI_30062022_covN2_PE-COD,2022-08-23 11:18:37,2022-07-04,2022-07-04,liquid,4421930745,"",9,624
2437,AYI_04072022_covN2_gc/L,2022-08-23 11:18:58,2022-07-04,2022-07-04,liquid,34850.0,"",1,625
2438,AYI_04072022_covE_gc/L,2022-08-23 11:18:58,2022-07-04,2022-07-04,liquid,12788.5,"",2,625
2439,AYI_04072022_covE_PE-COD,2022-08-23 11:18:58,2022-07-04,2022-07-04,liquid,1717625153,"",3,625
2440,AYI_04072022_covN2_PE-COD,2022-08-23 11:18:58,2022-07-04,2022-07-04,liquid,4680708181,"",9,625
2441,AYI_07072022_covN2_gc/L,2022-08-23 11:19:25,2022-07-11,2022-07-11,liquid,123600.0,"",1,632
2442,AYI_07072022_covE_gc/L,2022-08-23 11:19:25,2022-07-11,2022-07-11,liquid,61020.0,"",2,632
2443,AYI_07072022_covE_PE-COD,2022-08-23 11:19:25,2022-07-11,2022-07-11,liquid,10471450858,"",3,632
2444,AYI_07072022_covN2_PE-COD,2022-08-23 11:19:25,2022-07-11,2022-07-11,liquid,21210608424,"",9,632
2445,AYI_11072022_covN2_gc/L,2022-08-23 11:19:46,2022-07-11,2022-07-11,liquid,221950.0,"",1,633
2446,AYI_11072022_covE_gc/L,2022-08-23 11:19:46,2022-07-11,2022-07-11,liquid,126560.0,"",2,633
2447,AYI_11072022_covE_PE-COD,2022-08-23 11:19:46,2022-07-11,2022-07-11,liquid,20412903226,"",3,633
2448,AYI_11072022_covN2_PE-COD,2022-08-23 11:19:46,2022-07-11,2022-07-11,liquid,35798387097,"",9,633
2449,AYI_14072022_covN2_gc/L,2022-08-23 11:20:05,2022-07-18,2022-07-18,liquid,9607.0,"",1,652
2450,AYI_14072022_covE_gc/L,2022-08-23 11:20:05,2022-07-18,2022-07-18,liquid,759.2,"",2,652
2451,AYI_14072022_covE_PE-COD,2022-08-23 11:20:05,2022-07-18,2022-07-18,liquid,137581549,"",3,652
2452,AYI_14072022_covN2_PE-COD,2022-08-23 11:20:05,2022-07-18,2022-07-18,liquid,1740971993,"",9,652
2453,AYI_18072022_covN2_gc/L,2022-08-23 11:20:27,2022-07-18,2022-07-18,liquid,27250.0,"",1,653
2454,AYI_18072022_covE_gc/L,2022-08-23 11:20:27,2022-07-18,2022-07-18,liquid,15030.0,"",2,653
2455,AYI_18072022_covE_PE-COD,2022-08-23 11:20:27,2022-07-18,2022-07-18,liquid,3517659574,"",3,653
2456,AYI_18072022_covN2_PE-COD,2022-08-23 11:20:27,2022-07-18,2022-07-18,liquid,6377659574,"",9,653
2457,AYI_21072022_covN2_gc/L,2022-08-23 11:20:54,2022-07-25,2022-07-25,liquid,24855.0,"",1,666
2458,AYI_21072022_covE_gc/L,2022-08-23 11:20:54,2022-07-25,2022-07-25,liquid,26510.0,"",2,666
2459,AYI_21072022_covE_PE-COD,2022-08-23 11:20:54,2022-07-25,2022-07-25,liquid,4804118616,"",3,666
2460,AYI_21072022_covN2_PE-COD,2022-08-23 11:20:54,2022-07-25,2022-07-25,liquid,4504200988,"",9,666
2461,AYI_25072022_covN2_gc/L,2022-08-23 11:21:14,2022-07-25,2022-07-25,liquid,23535.0,"",1,667
2462,AYI_25072022_covE_gc/L,2022-08-23 11:21:14,2022-07-25,2022-07-25,liquid,7414.0,"",2,667
2463,AYI_25072022_covE_PE-COD,2022-08-23 11:21:14,2022-07-25,2022-07-25,liquid,1532969925,"",3,667
2464,AYI_25072022_covN2_PE-COD,2022-08-23 11:21:14,2022-07-25,2022-07-25,liquid,4866259398,"",9,667
2465,LIM_18082022_covN2_gc/L,2022-08-26 11:44:10,2022-08-22,2022-08-22,liquid,6308.0,"",1,712
2466,LIM_18082022_covE_gc/L,2022-08-26 11:44:10,2022-08-22,2022-08-22,liquid,2124.0,"",2,712
2467,LIM_22082022_covN2_gc/L,2022-08-26 11:45:03,2022-08-22,2022-08-22,liquid,9995.5,"",1,713
2468,LIM_22082022_covE_gc/L,2022-08-26 11:45:03,2022-08-22,2022-08-22,liquid,3342.5,"",2,713
2469,LAR_18082022_covE_gc/L,2022-08-26 11:46:32,2022-08-22,2022-08-22,liquid,711.05,"",2,714
2470,LAR_22082022_covN2_gc/L,2022-08-26 11:47:12,2022-08-22,2022-08-22,liquid,10028.0,"",1,715
2471,LAR_22082022_covE_gc/L,2022-08-26 11:47:12,2022-08-22,2022-08-22,liquid,2648.5,"",2,715
2473,VAT_18082022_covN2_gc/L,2022-08-26 11:49:02,2022-08-22,2022-08-22,liquid,7768.0,"",1,717
2474,VAT_18082022_covE_gc/L,2022-08-26 11:49:02,2022-08-22,2022-08-22,liquid,1685.0,"",2,717
2475,VAT_22082022_covN2_gc/L,2022-08-26 11:49:43,2022-08-22,2022-08-22,liquid,12069.5,"",1,718
2476,VAT_22082022_covE_gc/L,2022-08-26 11:49:43,2022-08-22,2022-08-22,liquid,1904.0,"",2,718
2477,PAF_18082022_covN2_gc/L,2022-08-26 11:50:44,2022-08-22,2022-08-22,liquid,1510.14,"",1,719
2478,PAF_18082022_covE_gc/L,2022-08-26 11:50:44,2022-08-22,2022-08-22,liquid,4647.0,"",2,719
2479,PAF_22082022_covN2_gc/L,2022-08-26 11:51:25,2022-08-22,2022-08-22,liquid,1685.54,"",1,720
2480,PAF_22082022_covE_gc/L,2022-08-26 11:51:25,2022-08-22,2022-08-22,liquid,3996.5,"",2,720
2481,PAR_18082022_covN2_gc/L,2022-08-26 12:00:23,2022-08-22,2022-08-22,liquid,9704.0,"",1,721
2482,PAR_18082022_covE_gc/L,2022-08-26 12:00:23,2022-08-22,2022-08-22,liquid,1685.5,"",2,721
2483,PAR_22082022_covN2_gc/L,2022-08-26 12:00:57,2022-08-22,2022-08-22,liquid,1591.0,"",1,722
2484,PAR_22082022_covE_gc/L,2022-08-26 12:00:57,2022-08-22,2022-08-22,liquid,2538.5,"",2,722
2485,AYI_18082022_covN2_gc/L,2022-08-26 12:08:49,2022-08-22,2022-08-22,liquid,10681.0,"",1,723
2486,AYI_18082022_covE_gc/L,2022-08-26 12:08:49,2022-08-22,2022-08-22,liquid,4388.0,"",2,723
2487,AYI_22082022_covN2_gc/L,2022-08-26 12:09:16,2022-08-22,2022-08-22,liquid,5169.0,"",1,724
2488,AYI_22082022_covE_gc/L,2022-08-26 12:09:16,2022-08-22,2022-08-22,liquid,5109.0,"",2,724
2489,ANT_22082022_covN2_gc/L,2022-08-26 15:41:25,2022-08-22,2022-08-22,liquid,11510.0,"",1,716
2490,LIM_25082022_covN2_gc/L,2022-09-02 09:59:41,2022-08-29,2022-08-29,liquid,11363.5,"",1,725
2491,LIM_25082022_covE_gc/L,2022-09-02 09:59:41,2022-08-29,2022-08-29,liquid,2860.5,"",2,725
2492,LIM_29082022_covN2_gc/L,2022-09-02 10:00:23,2022-08-29,2022-08-29,liquid,6361.5,"",1,726
2493,LIM_29082022_covE_gc/L,2022-09-02 10:00:23,2022-08-29,2022-08-29,liquid,1786.0,"",2,726
2494,LAR_25082022_covN2_gc/L,2022-09-02 10:01:22,2022-08-29,2022-08-29,liquid,8035.0,"",1,727
2495,LAR_25082022_covE_gc/L,2022-09-02 10:01:22,2022-08-29,2022-08-29,liquid,1912.55,"",2,727
2496,LAR_29082022_covN2_gc/L,2022-09-02 10:02:05,2022-08-29,2022-08-29,liquid,3840.5,"",1,728
2497,LAR_29082022_covE_gc/L,2022-09-02 10:02:05,2022-08-29,2022-08-29,liquid,1375.5,"",2,728
2498,ANT_25082022_covN2_gc/L,2022-09-02 10:05:25,2022-08-29,2022-08-29,liquid,6653.75,"",1,729
2499,ANT_25082022_covE_gc/L,2022-09-02 10:05:25,2022-08-29,2022-08-29,liquid,4614.0,"",2,729
2500,VAT_25082022_covN2_gc/L,2022-09-02 10:23:25,2022-08-29,2022-08-29,liquid,2677.0,"",1,730
2501,VAT_25082022_covE_gc/L,2022-09-02 10:23:25,2022-08-29,2022-08-29,liquid,1867.0,"",2,730
2502,VAT_29082022_covN2_gc/L,2022-09-02 10:24:20,2022-08-29,2022-08-29,liquid,14355.0,"",1,731
2503,VAT_29082022_covE_gc/L,2022-09-02 10:24:20,2022-08-29,2022-08-29,liquid,4285.5,"",2,731
2504,PAF_25082022_covN2_gc/L,2022-09-02 10:25:07,2022-08-29,2022-08-29,liquid,1307.6,"",1,732
2505,PAF_25082022_covE_gc/L,2022-09-02 10:25:07,2022-08-29,2022-08-29,liquid,1533.0,"",2,732
2506,PAF_29082022_covN2_gc/L,2022-09-02 10:25:43,2022-08-29,2022-08-29,liquid,1453.57,"",1,733
2507,PAF_29082022_covE_gc/L,2022-09-02 10:25:43,2022-08-29,2022-08-29,liquid,4775.0,"",2,733
2508,PAR_25082022_covN2_gc/L,2022-09-02 10:26:48,2022-08-29,2022-08-29,liquid,3513.6,"",1,734
2509,PAR_25082022_covE_gc/L,2022-09-02 10:26:48,2022-08-29,2022-08-29,liquid,2414.5,"",2,734
2510,PAR_29082022_covN2_gc/L,2022-09-02 10:27:20,2022-08-29,2022-08-29,liquid,8549.0,"",1,735
2511,PAR_29082022_covE_gc/L,2022-09-02 10:27:20,2022-08-29,2022-08-29,liquid,3977.0,"",2,735
2512,AYI_25082022_covN2_gc/L,2022-09-02 10:28:16,2022-08-29,2022-08-29,liquid,22690.0,"",1,736
2513,AYI_25082022_covE_gc/L,2022-09-02 10:28:16,2022-08-29,2022-08-29,liquid,9074.0,"",2,736
2514,AYI_29082022_covN2_gc/L,2022-09-02 10:28:51,2022-08-29,2022-08-29,liquid,16610.0,"",1,737
2515,AYI_29082022_covE_gc/L,2022-09-02 10:28:51,2022-08-29,2022-08-29,liquid,9022.0,"",2,737
2516,ANT_24082022_covN2_gc/L,2022-09-02 11:50:18,2022-08-29,2022-08-29,liquid,5614.0,"",1,738
2517,ANT_24082022_covE_gc/L,2022-09-02 11:50:18,2022-08-29,2022-08-29,liquid,2713.0,"",2,738
2518,ANT_29082022_covN2_gc/L,2022-09-02 11:51:00,2022-08-29,2022-08-29,liquid,6705.0,"",1,739
2519,ANT_29082022_covE_gc/L,2022-09-02 11:51:00,2022-08-29,2022-08-29,liquid,3345.0,"",2,739
2520,LIM_01092022_covN2_gc/L,2022-09-09 09:38:01,2022-09-05,2022-09-05,liquid,4767.0,"",1,740
2521,LIM_01092022_covE_gc/L,2022-09-09 09:38:01,2022-09-05,2022-09-05,liquid,2866.5,"",2,740
2522,LIM_05092022_covN2_gc/L,2022-09-09 09:38:53,2022-09-05,2022-09-05,liquid,3288.5,"",1,741
2523,LIM_05092022_covE_gc/L,2022-09-09 09:38:53,2022-09-05,2022-09-05,liquid,844.75,"",2,741
2524,LAR_01092022_covN2_gc/L,2022-09-09 09:40:38,2022-09-05,2022-09-05,liquid,1047.0,"",1,742
2525,LAR_05092022_covE_gc/L,2022-09-09 09:42:03,2022-09-05,2022-09-05,liquid,549.75,"",2,743
2526,ANT_01092022_covN2_gc/L,2022-09-09 09:43:14,2022-09-05,2022-09-05,liquid,3061.0,"",1,744
2527,ANT_01092022_covE_gc/L,2022-09-09 09:43:14,2022-09-05,2022-09-05,liquid,2326.0,"",2,744
2528,ANT_05092022_covN2_gc/L,2022-09-09 09:43:50,2022-09-05,2022-09-05,liquid,3028.0,"",1,745
2529,ANT_05092022_covE_gc/L,2022-09-09 09:43:50,2022-09-05,2022-09-05,liquid,1310.5,"",2,745
2530,VAT_01092022_covN2_gc/L,2022-09-09 09:46:58,2022-09-05,2022-09-05,liquid,6331.0,"",1,746
2531,VAT_01092022_covE_gc/L,2022-09-09 09:46:58,2022-09-05,2022-09-05,liquid,1216.5,"",2,746
2532,VAT_05092022_covN2_gc/L,2022-09-09 09:47:36,2022-09-05,2022-09-05,liquid,4795.5,"",1,747
2533,VAT_05092022_covE_gc/L,2022-09-09 09:47:36,2022-09-05,2022-09-05,liquid,6412.0,"",2,747
2534,PAF_01092022_covN2_gc/L,2022-09-09 09:48:22,2022-09-05,2022-09-05,liquid,8555.0,"",1,748
2535,PAF_01092022_covE_gc/L,2022-09-09 09:48:22,2022-09-05,2022-09-05,liquid,754.8,"",2,748
2536,PAF_05092022_covN2_gc/L,2022-09-09 09:49:27,2022-09-05,2022-09-05,liquid,2207.0,"",1,749
2537,PAF_05092022_covE_gc/L,2022-09-09 09:49:27,2022-09-05,2022-09-05,liquid,1045.1,"",2,749
2538,PAR_01092022_covN2_gc/L,2022-09-09 10:02:11,2022-09-05,2022-09-05,liquid,3901.0,"",1,750
2539,PAR_01092022_covE_gc/L,2022-09-09 10:02:11,2022-09-05,2022-09-05,liquid,4517.0,"",2,750
2540,PAR_05092022_covN2_gc/L,2022-09-09 10:02:42,2022-09-05,2022-09-05,liquid,20489.5,"",1,751
2541,PAR_05092022_covE_gc/L,2022-09-09 10:02:42,2022-09-05,2022-09-05,liquid,13293.0,"",2,751
2542,AYI_01092022_covN2_gc/L,2022-09-09 10:03:23,2022-09-05,2022-09-05,liquid,6536.5,"",1,752
2543,AYI_01092022_covE_gc/L,2022-09-09 10:03:23,2022-09-05,2022-09-05,liquid,4261.0,"",2,752
2544,AYI_05092022_covN2_gc/L,2022-09-09 10:03:57,2022-09-05,2022-09-05,liquid,3528.0,"",1,753
2545,AYI_05092022_covE_gc/L,2022-09-09 10:03:57,2022-09-05,2022-09-05,liquid,5371.5,"",2,753
2546,LIM_08092022_covN2_gc/L,2022-09-16 13:17:31,2022-09-12,2022-09-12,liquid,32263.0,"",1,754
2547,LIM_08092022_covE_gc/L,2022-09-16 13:17:31,2022-09-12,2022-09-12,liquid,18559.35,"",2,754
2548,LIM_12092022_covN2_gc/L,2022-09-16 13:18:08,2022-09-12,2022-09-12,liquid,11500.0,"",1,755
2549,LIM_12092022_covE_gc/L,2022-09-16 13:18:08,2022-09-12,2022-09-12,liquid,5311.0,"",2,755
2550,LAR_08092022_covN2_gc/L,2022-09-16 13:18:53,2022-09-12,2022-09-12,liquid,2932.0,"",1,756
2551,LAR_08092022_covE_gc/L,2022-09-16 13:18:53,2022-09-12,2022-09-12,liquid,1818.45,"",2,756
2552,LAR_12092022_covN2_gc/L,2022-09-16 13:19:35,2022-09-12,2022-09-12,liquid,2100.1,"",1,757
2553,LAR_12092022_covE_gc/L,2022-09-16 13:19:35,2022-09-12,2022-09-12,liquid,2711.0,"",2,757
2554,ANT_08092022_covN2_gc/L,2022-09-16 13:20:29,2022-09-12,2022-09-12,liquid,6636.0,"",1,758
2555,ANT_08092022_covE_gc/L,2022-09-16 13:20:29,2022-09-12,2022-09-12,liquid,1646.0,"",2,758
2556,ANT_12092022_covN2_gc/L,2022-09-16 13:21:11,2022-09-12,2022-09-12,liquid,5143.35,"",1,759
2557,ANT_12092022_covE_gc/L,2022-09-16 13:21:11,2022-09-12,2022-09-12,liquid,1632.5,"",2,759
2558,VAT_08092022_covN2_gc/L,2022-09-16 13:21:55,2022-09-12,2022-09-12,liquid,6331.5,"",1,760
2559,VAT_08092022_covE_gc/L,2022-09-16 13:21:55,2022-09-12,2022-09-12,liquid,2319.0,"",2,760
2560,VAT_12092022_covN2_gc/L,2022-09-16 13:27:47,2022-09-12,2022-09-12,liquid,3841.0,"",1,761
2561,VAT_12092022_covE_gc/L,2022-09-16 13:27:47,2022-09-12,2022-09-12,liquid,1997.0,"",2,761
2562,PAF_08092022_covN2_gc/L,2022-09-16 13:28:25,2022-09-12,2022-09-12,liquid,3470.0,"",1,762
2563,PAF_08092022_covE_gc/L,2022-09-16 13:28:25,2022-09-12,2022-09-12,liquid,1246.3,"",2,762
2564,PAF_12092022_covN2_gc/L,2022-09-16 13:28:54,2022-09-12,2022-09-12,liquid,3741.5,"",1,763
2565,PAF_12092022_covE_gc/L,2022-09-16 13:28:54,2022-09-12,2022-09-12,liquid,7262.05,"",2,763
2566,PAR_08092022_covN2_gc/L,2022-09-16 13:29:32,2022-09-12,2022-09-12,liquid,26695.0,"",1,764
2567,PAR_08092022_covE_gc/L,2022-09-16 13:29:32,2022-09-12,2022-09-12,liquid,5087.0,"",2,764
2568,PAR_12092022_covN2_gc/L,2022-09-16 13:30:08,2022-09-12,2022-09-12,liquid,23095.0,"",1,765
2569,PAR_12092022_covE_gc/L,2022-09-16 13:30:08,2022-09-12,2022-09-12,liquid,9219.5,"",2,765
2570,AYI_08092022_covN2_gc/L,2022-09-16 13:30:48,2022-09-12,2022-09-12,liquid,3035.0,"",1,766
2571,AYI_08092022_covE_gc/L,2022-09-16 13:30:48,2022-09-12,2022-09-12,liquid,1089.45,"",2,766
2572,AYI_12092022_covN2_gc/L,2022-09-16 13:32:17,2022-09-12,2022-09-12,liquid,5567.0,"",1,767
2573,AYI_12092022_covE_gc/L,2022-09-16 13:32:17,2022-09-12,2022-09-12,liquid,2623.75,"",2,767
2574,LIM_15092022_covN2_gc/L,2022-09-23 14:13:30,2022-09-19,2022-09-19,liquid,3860.0,"",1,768
2575,LIM_15092022_covE_gc/L,2022-09-23 14:13:30,2022-09-19,2022-09-19,liquid,7049.5,"",2,768
2576,LIM_19092022_covN2_gc/L,2022-09-23 14:14:00,2022-09-19,2022-09-19,liquid,3471.0,"",1,769
2577,LIM_19092022_covE_gc/L,2022-09-23 14:14:00,2022-09-19,2022-09-19,liquid,3917.0,"",2,769
2578,LAR_15092022_covN2_gc/L,2022-09-23 14:14:57,2022-09-19,2022-09-19,liquid,3285.0,"",1,770
